sex,name,year,count
F,Kaylah,2000,235
F,Kaytlin,2000,129
F,Kensley,2000,23
F,Kenzie,2000,287
F,Kirstin,2000,167
F,Kirstyn,2000,44
F,Kyndal,2000,54
F,Kyndall,2000,77
F,Lakendra,2000,13
F,Lana,2000,143
F,Latrice,2000,24
F,Lexus,2000,286
F,Madelynn,2000,444
F,Makiya,2000,78
F,Maribel,2000,344
F,Micaela,2000,352
F,Moesha,2000,24
F,Monique,2000,845
F,Nautica,2000,126
F,Noelle,2000,653
F,Parker,2000,170
F,Piper,2000,448
F,Reanna,2000,187
F,Regina,2000,453
F,Ryan,2000,393
F,Scarlett,2000,164
F,Shakayla,2000,78
F,Shamiya,2000,14
F,Shanya,2000,75
F,Shelbi,2000,105
F,Shelbie,2000,137
F,Tameria,2000,6
F,Tania,2000,536
F,Terri,2000,80
F,Toni,2000,416
F,Treasure,2000,63
F,Tyanna,2000,129
F,Tytiana,2000,38
F,Vivian,2000,1145
F,Winter,2000,80
F,Zariah,2000,109
F,Jada,2001,3975
F,Aaliyah,2001,3335
F,Gracie,2001,1879
F,Maggie,2001,1796
F,Jayla,2001,1396
F,Madelyn,2001,2822
F,Diamond,2001,1916
F,Brooklyn,2001,1886
F,India,2001,1007
F,Asia,2001,1237
F,Reagan,2001,1412
F,Savanna,2001,1337
F,Mallory,2001,1306
F,Mikayla,2001,3006
F,Mya,2001,2172
F,Brittney,2001,1402
F,Skylar,2001,2317
F,Makenzie,2001,1642
F,Briana,2001,3219
F,Tiffany,2001,2668
F,Peyton,2001,1850
F,Raven,2001,1310
F,Jamya,2001,204
F,Kayleigh,2001,946
F,Ashton,2001,784
F,Callie,2001,890
F,Kaitlin,2001,1788
F,Alexus,2001,1082
F,Avery,2001,2117
F,Cameron,2001,1287
F,Camryn,2001,1567
F,Jamie,2001,1915
F,Jordyn,2001,1871
F,Katlyn,2001,816
F,Macy,2001,1281
F,Erica,2001,2655
F,Melissa,2001,4132
F,Tamia,2001,789
F,Josie,2001,1077
F,Aliyah,2001,1389
F,Whitney,2001,872
F,Addison,2001,1132
F,Carly,2001,1811
F,Haleigh,2001,687
F,Lauryn,2001,1057
F,Meagan,2001,673
F,Abbie,2001,485
F,Alexa,2001,3874
F,Amelia,2001,1608
F,Leslie,2001,3591
F,Selena,2001,1460
F,Adrianna,2001,1458
F,Alana,2001,1206
F,Allie,2001,750
F,Baylee,2001,744
F,Abbey,2001,644
F,Hayley,2001,1746
F,Miracle,2001,478
F,Skyler,2001,1106
F,Ashleigh,2001,867
F,Carmen,2001,1132
F,Allyson,2001,1201
F,Britney,2001,1618
F,Destinee,2001,778
F,Meredith,2001,928
F,Tori,2001,1094
F,Virginia,2001,708
F,April,2001,1266
F,Charity,2001,551
F,Frances,2001,375
F,Hayden,2001,314
F,Isabelle,2001,2929
F,Kaylie,2001,690
F,Kirsten,2001,1199
F,Kyra,2001,1505
F,Bailee,2001,531
F,Chasity,2001,472
F,Desiree,2001,1692
F,Harley,2001,763
F,Kaleigh,2001,690
F,Kamryn,2001,948
F,Kara,2001,1439
F,Kendall,2001,1482
F,Madalyn,2001,758
F,Deja,2001,821
F,Destini,2001,338
F,Erika,2001,2208
F,Heaven,2001,1038
F,Kelly,2001,2786
F,Amari,2001,569
F,Amaya,2001,1021
F,Aniya,2001,515
F,Crystal,2001,2385
F,Jacqueline,2001,4279
F,Ayanna,2001,681
F,Emilee,2001,879
F,Georgia,2001,690
F,Jakayla,2001,223
F,Kassidy,2001,888
F,Makenna,2001,1166
F,Martha,2001,698
F,Patricia,2001,1183
F,Presley,2001,234
F,Taniya,2001,199
F,Alissa,2001,1055
F,Claudia,2001,1457
F,Cynthia,2001,1897
F,Destiney,2001,384
F,Ivy,2001,801
F,Katelynn,2001,1273
F,Meghan,2001,2004
F,Raegan,2001,433
F,Shania,2001,714
F,Shannon,2001,1883
F,Zaria,2001,476
F,Ana,2001,2495
F,Aniyah,2001,448
F,Cassie,2001,587
F,Helen,2001,831
F,Kailey,2001,1052
F,Layla,2001,912
F,Lindsay,2001,1468
F,Regan,2001,719
F,Tabitha,2001,874
F,Valerie,2001,1939
F,Abbigail,2001,506
F,Aleah,2001,336
F,Ann,2001,446
F,Anne,2001,988
F,Brandi,2001,541
F,Camille,2001,1203
F,Carlee,2001,318
F,Carley,2001,575
F,Carson,2001,281
F,Julie,2001,1374
F,Kathleen,2001,1299
F,Kaylyn,2001,342
F,Krista,2001,562
F,Kyleigh,2001,473
F,Lacey,2001,640
F,Madyson,2001,585
F,Melody,2001,1051
F,Mercedes,2001,1070
F,Monica,2001,1760
F,Ryleigh,2001,316
F,Serenity,2001,745
F,Sidney,2001,1017
F,Tamya,2001,82
F,Zoie,2001,383
F,Alayna,2001,680
F,Ansley,2001,281
F,Brandy,2001,551
F,Candace,2001,272
F,Carlie,2001,485
F,Chandler,2001,155
F,Chelsey,2001,442
F,Delaney,2001,1551
F,Jaden,2001,1015
F,Janiya,2001,309
F,Karen,2001,2165
F,Kaylin,2001,582
F,Kierra,2001,592
F,Kinsley,2001,79
F,Kristina,2001,1231
F,Macie,2001,573
F,Maleah,2001,135
F,Mattie,2001,294
F,Melanie,2001,2876
F,Nia,2001,987
F,Shayla,2001,1029
F,Tiara,2001,552
F,Vivian,2001,971
F,Yasmine,2001,635
F,Alyson,2001,571
F,Amya,2001,372
F,Angelica,2001,2398
F,Annabelle,2001,827
F,Ava,2001,2526
F,Brenda,2001,1711
F,Bryanna,2001,939
F,Christian,2001,358
F,Deanna,2001,793
F,Diana,2001,3173
F,Eden,2001,693
F,Elisabeth,2001,1061
F,Eliza,2001,762
F,Kaitlynn,2001,765
F,Kiley,2001,591
F,Kristin,2001,924
F,Miriam,2001,1028
F,Tamara,2001,574
F,Tiana,2001,830
F,Alisha,2001,651
F,Alivia,2001,522
F,Ally,2001,334
F,Anastasia,2001,987
F,Ashlynn,2001,779
F,Carrie,2001,364
F,Casey,2001,1244
F,Charlotte,2001,1348
F,Christy,2001,229
F,Ebony,2001,333
F,Gabriela,2001,2718
F,Gloria,2001,662
F,Haylee,2001,1221
F,Jaelyn,2001,410
F,Jayda,2001,657
F,Justice,2001,582
F,Katlin,2001,103
F,Katrina,2001,1236
F,Kelsie,2001,490
F,Laney,2001,353
F,Laurel,2001,349
F,Lexie,2001,441
F,Lucy,2001,1003
F,Madilyn,2001,407
F,Malaysia,2001,144
F,Mckenna,2001,1664
F,Micah,2001,341
F,Montana,2001,316
F,Pamela,2001,524
F,Shamya,2001,105
F,Tatum,2001,639
F,Tatyana,2001,457
F,Alison,2001,1335
F,Amiya,2001,133
F,Carolyn,2001,825
F,Dana,2001,907
F,Deasia,2001,205
F,Fatima,2001,1367
F,Genesis,2001,1396
F,Hallie,2001,858
F,Jalyn,2001,248
F,Jasmin,2001,1731
F,Jessie,2001,555
F,Joanna,2001,1529
F,Kaley,2001,449
F,Kasey,2001,559
F,Kennedi,2001,259
F,Kenya,2001,437
F,Laila,2001,544
F,Logan,2001,1012
F,Nadia,2001,1285
F,Precious,2001,706
F,Scarlett,2001,160
F,Susan,2001,577
F,Adrienne,2001,347
F,Alaina,2001,971
F,Ayana,2001,347
F,Briley,2001,53
F,Caleigh,2001,177
F,Cheyanne,2001,679
F,Dixie,2001,86
F,Halle,2001,586
F,Harmony,2001,292
F,Hollie,2001,119
F,Jailyn,2001,174
F,Jayden,2001,773
F,Juliana,2001,2033
F,Kali,2001,548
F,Kameron,2001,148
F,Karlie,2001,298
F,Lexi,2001,587
F,Lillie,2001,247
F,Madisyn,2001,621
F,Maegan,2001,202
F,Makaila,2001,220
F,Makala,2001,101
F,Shakayla,2001,69
F,Sydni,2001,338
F,Tristen,2001,140
F,Zoey,2001,807
F,Bianca,2001,2046
F,Carleigh,2001,72
F,Daisha,2001,199
F,Dasia,2001,256
F,Eleanor,2001,781
F,Elise,2001,1309
F,Ellie,2001,884
F,Emilie,2001,566
F,Gracelyn,2001,59
F,Grayson,2001,141
F,Harper,2001,91
F,Imani,2001,1000
F,Jaida,2001,388
F,Jakiya,2001,49
F,Jamia,2001,131
F,Jamiya,2001,53
F,Jazmyne,2001,162
F,Jesse,2001,122
F,Joy,2001,538
F,Kacie,2001,265
F,Kailyn,2001,343
F,Kelsi,2001,234
F,Lana,2001,145
F,Maci,2001,343
F,Madeleine,2001,1077
F,Marisa,2001,929
F,Mollie,2001,354
F,Nyah,2001,506
F,Regina,2001,379
F,Robin,2001,285
F,Rose,2001,989
F,Savana,2001,216
F,Shakira,2001,215
F,Shaniah,2001,95
F,Sheridan,2001,228
F,Tessa,2001,1013
F,Alice,2001,568
F,Anaya,2001,284
F,Baleigh,2001,39
F,Barbara,2001,437
F,Candice,2001,249
F,Cara,2001,561
F,Christa,2001,213
F,Ciara,2001,958
F,Cindy,2001,1194
F,Cora,2001,564
F,Desirae,2001,330
F,Ellen,2001,559
F,Eva,2001,1115
F,Felicity,2001,498
F,Hali,2001,59
F,Haven,2001,338
F,Jacey,2001,230
F,Jaliyah,2001,143
F,Jamyah,2001,8
F,Jamyia,2001,8
F,Jana,2001,170
F,Jazmin,2001,1551
F,Jewel,2001,358
F,Jocelyn,2001,2799
F,Kamya,2001,42
F,Karlee,2001,353
F,Kate,2001,1580
F,Katlynn,2001,148
F,Keasia,2001,72
F,Kensley,2001,25
F,Keyona,2001,41
F,Kiersten,2001,520
F,Lena,2001,404
F,Macey,2001,517
F,Malia,2001,552
F,Mckayla,2001,606
F,Mckinley,2001,105
F,Nancy,2001,1366
F,Natalia,2001,1965
F,Paris,2001,490
F,Ruth,2001,900
F,Samaria,2001,97
F,Shaniya,2001,280
F,Sommer,2001,96
F,Tatiana,2001,1198
F,Tierra,2001,334
F,Veronica,2001,2066
F,Addie,2001,101
F,Alanna,2001,482
F,Alejandra,2001,1685
F,Alexandrea,2001,232
F,Amiyah,2001,99
F,Anya,2001,445
F,Ashanti,2001,238
F,Ashtyn,2001,197
F,Bayleigh,2001,67
F,Camden,2001,57
F,Carla,2001,622
F,Caylee,2001,112
F,Cecilia,2001,1124
F,Celeste,2001,1048
F,Denise,2001,1000
F,Dominique,2001,999
F,Emmalee,2001,182
F,Guadalupe,2001,1308
F,Hadley,2001,194
F,Jaiden,2001,386
F,Jane,2001,625
F,Jasmyn,2001,219
F,Jaylin,2001,205
F,Jenny,2001,750
F,Kailee,2001,437
F,Kalyn,2001,179
F,Karley,2001,214
F,Kaylan,2001,103
F,Kayle,2001,81
F,Keely,2001,346
F,Kiera,2001,546
F,Kinley,2001,95
F,Laken,2001,99
F,Lara,2001,267
F,Leanna,2001,345
F,Libby,2001,140
F,Linda,2001,792
F,Lisa,2001,865
F,Madelynn,2001,461
F,Makiyah,2001,49
F,Marie,2001,682
F,Misty,2001,127
F,Myesha,2001,22
F,Nora,2001,560
F,Nyla,2001,225
F,Reanna,2001,200
F,Reyna,2001,379
F,Rosa,2001,899
F,Sally,2001,228
F,Shamia,2001,14
F,Sydnee,2001,396
F,Taina,2001,198
F,Taliyah,2001,192
F,Tamera,2001,54
F,Tayler,2001,387
F,Tytiana,2001,25
F,Valencia,2001,73
F,Abigayle,2001,301
F,Alasia,2001,20
F,Alaysia,2001,138
F,Alexius,2001,29
F,Alexys,2001,191
F,Alisa,2001,332
F,Alondra,2001,1804
F,Alysa,2001,250
F,Annika,2001,769
F,Araceli,2001,413
F,Asya,2001,54
F,Aubrie,2001,188
F,Azaria,2001,94
F,Bonnie,2001,186
F,Brandie,2001,24
F,Breana,2001,344
F,Breann,2001,108
F,Breonna,2001,146
F,Carli,2001,227
F,Carsen,2001,15
F,Chelsie,2001,138
F,Christine,2001,1191
F,Daija,2001,150
F,Daniela,2001,1985
F,Eboni,2001,62
F,Esther,2001,1014
F,Hailee,2001,709
F,Halie,2001,328
F,Hayleigh,2001,171
F,Hunter,2001,580
F,Jakira,2001,32
F,Jala,2001,134
F,Jalisa,2001,77
F,Janae,2001,442
F,Janie,2001,119
F,Jaycee,2001,198
F,Jaylen,2001,82
F,Juana,2001,155
F,Kaci,2001,157
F,Kaelyn,2001,321
F,Kallie,2001,172
F,Karli,2001,303
F,Karmen,2001,56
F,Kathrine,2001,41
F,Kayley,2001,335
F,Kaytlin,2001,103
F,Kerri,2001,77
F,Keyonna,2001,79
F,Kinsey,2001,180
F,Kirstin,2001,124
F,Kourtney,2001,258
F,Kylah,2001,76
F,Lacy,2001,137
F,Lea,2001,281
F,Leila,2001,518
F,Lesley,2001,450
F,Lori,2001,174
F,Mallorie,2001,46
F,Marlee,2001,147
F,Marley,2001,372
F,Monique,2001,746
F,Myah,2001,237
F,Nakiya,2001,90
F,Nikki,2001,262
F,Niya,2001,165
F,Nya,2001,352
F,Parker,2001,264
F,Rhianna,2001,106
F,Ruby,2001,1318
F,Sasha,2001,616
F,Savanah,2001,342
F,Shawna,2001,246
F,Sherry,2001,57
F,Shyanne,2001,408
F,Teresa,2001,788
F,Terri,2001,73
F,Toni,2001,360
F,Tyler,2001,505
F,Tyra,2001,399
F,Wendy,2001,1224
F,Willow,2001,324
F,Zariah,2001,118
F,Zykeria,2001,58
F,Ashanti,2002,2927
F,Caroline,2002,4640
F,Gracie,2002,2128
F,Jayla,2002,1525
F,Abby,2002,1952
F,Reagan,2002,1564
F,Summer,2002,2203
F,Maggie,2002,1668
F,Maria,2002,6374
F,Payton,2002,1738
F,Bethany,2002,1761
F,Mckenzie,2002,2321
F,India,2002,930
F,Kennedy,2002,2488
F,Skylar,2002,2366
F,Hanna,2002,1624
F,Kendall,2002,1610
F,Peyton,2002,1678
F,Caitlyn,2002,2243
F,Diamond,2002,1546
F,Lily,2002,3824
F,Mallory,2002,1214
F,Brittany,2002,1907
F,Raven,2002,1311
F,Kyla,2002,1662
F,Amelia,2002,2420
F,Avery,2002,2578
F,Kristen,2002,1690
F,Kaitlin,2002,1427
F,Asia,2002,1158
F,Camryn,2002,1227
F,Virginia,2002,758
F,Hayley,2002,1654
F,Tiffany,2002,2373
F,Cameron,2002,1196
F,Jamya,2002,255
F,Makenzie,2002,1591
F,Amy,2002,3075
F,Madalyn,2002,783
F,Savanna,2002,1315
F,Selena,2002,1262
F,Baylee,2002,681
F,Carmen,2002,975
F,Janiya,2002,397
F,Josie,2002,1087
F,Kayleigh,2002,911
F,Macy,2002,1435
F,Miranda,2002,2248
F,Mya,2002,2271
F,Ana,2002,2514
F,Ashleigh,2002,1103
F,Harley,2002,824
F,Katelynn,2002,1246
F,Meagan,2002,601
F,Addison,2002,1422
F,Ashton,2002,746
F,Brittney,2002,929
F,Callie,2002,856
F,Aniya,2002,733
F,Sabrina,2002,2505
F,Whitney,2002,821
F,Alexus,2002,932
F,Hallie,2002,799
F,Holly,2002,1332
F,Hope,2002,2046
F,Kelly,2002,2830
F,Kylee,2002,1996
F,Meredith,2002,796
F,Kristin,2002,786
F,Sidney,2002,904
F,Tamara,2002,764
F,Alisha,2002,670
F,Allie,2002,753
F,Ansley,2002,321
F,Britney,2002,1311
F,Destinee,2002,531
F,Jakayla,2002,219
F,Jayden,2002,1028
F,Julianna,2002,1719
F,Kirsten,2002,1097
F,Lillie,2002,345
F,Marissa,2002,3303
F,Melody,2002,1024
F,Miracle,2002,475
F,Shakira,2002,444
F,Yasmine,2002,574
F,Abbie,2002,468
F,Abbigail,2002,532
F,Cierra,2002,1242
F,Hayden,2002,347
F,Ivy,2002,680
F,Jaden,2002,1302
F,Julie,2002,1431
F,Kara,2002,1372
F,Taniya,2002,263
F,Adrianna,2002,1412
F,Amaya,2002,1051
F,Ann,2002,463
F,Anne,2002,903
F,Candace,2002,258
F,Ellie,2002,1586
F,Emilee,2002,882
F,Erika,2002,1926
F,Haleigh,2002,649
F,Kristina,2002,1123
F,Lauryn,2002,970
F,Lucy,2002,1178
F,Alayna,2002,745
F,Annabelle,2002,871
F,Annie,2002,921
F,April,2002,1202
F,Carley,2002,527
F,Carly,2002,1555
F,Halle,2002,948
F,Kamryn,2002,820
F,Lilly,2002,870
F,Skyler,2002,1124
F,Tamia,2002,547
F,Tiara,2002,490
F,Abbey,2002,572
F,Allyson,2002,1309
F,Aniyah,2002,677
F,Arianna,2002,2941
F,Ashlee,2002,800
F,Camille,2002,1160
F,Jacqueline,2002,3735
F,Kaley,2002,497
F,Kyra,2002,1369
F,Macie,2002,554
F,Tori,2002,1027
F,Aliyah,2002,1587
F,Amari,2002,650
F,Amiya,2002,152
F,Ayanna,2002,558
F,Bailee,2002,479
F,Brandi,2002,476
F,Carlie,2002,427
F,Charlotte,2002,1570
F,Christian,2002,271
F,Eleanor,2002,924
F,Elisabeth,2002,788
F,Heaven,2002,1095
F,Jazmine,2002,1330
F,Kierra,2002,518
F,Nia,2002,933
F,Rylee,2002,1601
F,Ashlynn,2002,807
F,Bryanna,2002,949
F,Charity,2002,507
F,Deanna,2002,806
F,Deja,2002,652
F,Diana,2002,2869
F,Joy,2002,518
F,Kailey,2002,1066
F,Kaleigh,2002,629
F,Katlyn,2002,648
F,Kyleigh,2002,620
F,Lacey,2002,565
F,Mattie,2002,260
F,Ryleigh,2002,510
F,Tianna,2002,381
F,Zaria,2002,402
F,Ally,2002,388
F,Kacie,2002,223
F,Kalyn,2002,183
F,Karli,2002,341
F,Kathleen,2002,1157
F,Kaylie,2002,746
F,Kaylin,2002,531
F,Laurel,2002,312
F,Tabitha,2002,716
F,Zoey,2002,1133
F,Alaina,2002,964
F,Alissa,2002,1001
F,Bella,2002,638
F,Crystal,2002,2120
F,Dakota,2002,918
F,Deasia,2002,205
F,Georgia,2002,740
F,Helen,2002,839
F,Kailyn,2002,384
F,Kaliyah,2002,253
F,Karen,2002,2204
F,Kassidy,2002,856
F,Kiley,2002,686
F,Kinsley,2002,96
F,Layla,2002,1030
F,Lindsay,2002,1201
F,Macey,2002,387
F,Makenna,2002,1287
F,Melanie,2002,3452
F,Nadia,2002,1470
F,Precious,2002,635
F,Tatyana,2002,370
F,Valerie,2002,2064
F,Brandy,2002,503
F,Carla,2002,711
F,Carolyn,2002,759
F,Claudia,2002,1368
F,Desiree,2002,1516
F,Eden,2002,793
F,Frances,2002,349
F,Jaliyah,2002,233
F,Jameria,2002,18
F,Jane,2002,647
F,Joanna,2002,1296
F,Kenya,2002,443
F,Kinley,2002,109
F,Laney,2002,354
F,Lexi,2002,666
F,Mollie,2002,327
F,Scarlett,2002,228
F,Shayla,2002,946
F,Tamiya,2002,39
F,Tia,2002,603
F,Adriana,2002,2357
F,Alanna,2002,500
F,Carlee,2002,343
F,Chasity,2002,427
F,Ciara,2002,882
F,Daniela,2002,3004
F,Destiney,2002,293
F,Genesis,2002,1325
F,Harper,2002,81
F,Haven,2002,341
F,Imani,2002,937
F,Jalyn,2002,247
F,Jaylyn,2002,153
F,Justice,2002,686
F,Katrina,2002,1082
F,Kelsie,2002,463
F,Laila,2002,759
F,Lexie,2002,438
F,Martha,2002,663
F,Montana,2002,310
F,Nancy,2002,1335
F,Presley,2002,314
F,Robin,2002,203
F,Rosa,2002,818
F,Sandra,2002,1098
F,Tatum,2002,712
F,Tierra,2002,289
F,Wendy,2002,1160
F,Aleah,2002,269
F,Amya,2002,342
F,Bianca,2002,1920
F,Brenda,2002,1530
F,Carrie,2002,257
F,Carson,2002,246
F,Casey,2002,995
F,Cayla,2002,318
F,Devin,2002,246
F,Dorothy,2002,190
F,Elise,2002,1299
F,Felicity,2002,446
F,Gabriela,2002,2891
F,Jadyn,2002,813
F,Jaiden,2002,502
F,Jakiya,2002,61
F,Kalee,2002,36
F,Karley,2002,163
F,Kayley,2002,260
F,Krista,2002,531
F,Kya,2002,172
F,Kyndall,2002,97
F,Laken,2002,70
F,Linda,2002,721
F,Madyson,2002,613
F,Malaysia,2002,144
F,Marley,2002,344
F,Mercedes,2002,1052
F,Sally,2002,196
F,Shania,2002,550
F,Shaniya,2002,297
F,Taliyah,2002,322
F,Toni,2002,327
F,Vivian,2002,1239
F,Zykeria,2002,42
F,Cassie,2002,468
F,Christen,2002,44
F,Cynthia,2002,1793
F,Dasia,2002,242
F,Destini,2002,246
F,Elena,2002,1321
F,Gabriel,2002,155
F,Gracen,2002,37
F,Grayson,2002,115
F,Guadalupe,2002,1269
F,Jakeria,2002,26
F,Jaycee,2002,208
F,Juliana,2002,1896
F,Kaniya,2002,62
F,Kate,2002,1633
F,Kayli,2002,220
F,Kellie,2002,240
F,Kiera,2002,534
F,Kiersten,2002,543
F,Kourtney,2002,216
F,Maegan,2002,177
F,Meghan,2002,1840
F,Miriam,2002,1050
F,Nya,2002,360
F,Paris,2002,582
F,Raegan,2002,480
F,Ruby,2002,1542
F,Serenity,2002,1031
F,Shamya,2002,87
F,Skyla,2002,378
F,Zoie,2002,366
F,Adrian,2002,126
F,Aliya,2002,261
F,Alondra,2002,1958
F,Anastasia,2002,1157
F,Aubree,2002,286
F,Bria,2002,305
F,Cassandra,2002,2701
F,Celeste,2002,971
F,Christy,2002,216
F,Chyna,2002,180
F,Clarissa,2002,794
F,Crimson,2002,8
F,Demetria,2002,35
F,Ebony,2002,316
F,Esmeralda,2002,1574
F,Farrah,2002,66
F,Harleigh,2002,54
F,Heidi,2002,902
F,Jailyn,2002,189
F,Jala,2002,105
F,Jamia,2002,157
F,Jamiah,2002,46
F,Jamiya,2002,68
F,Janna,2002,80
F,Jayda,2002,716
F,Kailee,2002,492
F,Kaylan,2002,85
F,Kyndal,2002,86
F,Libby,2002,151
F,Logan,2002,892
F,Madelynn,2002,471
F,Madisyn,2002,667
F,Makiyah,2002,63
F,Pamela,2002,489
F,Patricia,2002,1087
F,Piper,2002,597
F,Susan,2002,549
F,Talia,2002,743
F,Tamya,2002,95
F,Tamyra,2002,38
F,Tatiana,2002,1034
F,Theresa,2002,481
F,Tristan,2002,199
F,Tristen,2002,127
F,Tyra,2002,295
F,Valeria,2002,1597
F,Abigayle,2002,273
F,Aisha,2002,352
F,Aleigha,2002,85
F,Alena,2002,285
F,Allyssa,2002,159
F,Alyson,2002,597
F,Annagrace,2002,13
F,Arielle,2002,373
F,Ashante,2002,112
F,Baleigh,2002,28
F,Bonnie,2002,134
F,Brenna,2002,891
F,Briley,2002,93
F,Brookelyn,2002,47
F,Campbell,2002,115
F,Carli,2002,184
F,Chandler,2002,161
F,Cora,2002,559
F,Daisy,2002,2430
F,Deborah,2002,424
F,Gloria,2002,732
F,Graci,2002,17
F,Halie,2002,326
F,Hollie,2002,80
F,Ivey,2002,32
F,Iyana,2002,280
F,Jaida,2002,331
F,Jakiyah,2002,25
F,Jana,2002,196
F,Jaylen,2002,101
F,Jaylin,2002,232
F,Jazmin,2002,1540
F,Jenifer,2002,307
F,Jesse,2002,112
F,Jimena,2002,452
F,Joi,2002,64
F,Kallie,2002,196
F,Katy,2002,170
F,Kaylyn,2002,364
F,Kendal,2002,234
F,Kensley,2002,21
F,Khloe,2002,91
F,Lana,2002,323
F,Lashanti,2002,62
F,Lela,2002,40
F,Lilian,2002,388
F,Lizbeth,2002,2548
F,Maleah,2002,183
F,Malia,2002,646
F,Natalia,2002,1847
F,Nevaeh,2002,1678
F,Nylah,2002,86
F,Rachael,2002,1006
F,Regan,2002,698
F,Ryan,2002,470
F,Shelbie,2002,96
F,Stacy,2002,335
F,Susanna,2002,116
F,Takeria,2002,7
F,Tara,2002,1019
F,Teresa,2002,736
F,Tykeria,2002,30
F,Whitley,2002,44
F,Adeline,2002,298
F,Adrienne,2002,386
F,Akira,2002,191
F,Alecia,2002,66
F,Ali,2002,126
F,Alivia,2002,633
F,Alliyah,2002,94
F,Amani,2002,322
F,Amiyah,2002,115
F,Amyia,2002,6
F,Ananda,2002,63
F,Angelica,2002,2236
F,Anya,2002,526
F,Ashunti,2002,49
F,Aubrie,2002,140
F,Audra,2002,103
F,Barbara,2002,424
F,Bayleigh,2002,64
F,Baylie,2002,53
F,Bentley,2002,6
F,Cara,2002,540
F,Carrington,2002,56
F,Chaney,2002,6
F,Christiana,2002,204
F,Cindy,2002,1181
F,Colby,2002,59
F,Courtlyn,2002,6
F,Daisha,2002,135
F,Denise,2002,892
F,Donna,2002,311
F,Emilia,2002,448
F,Emilie,2002,569
F,Emory,2002,24
F,Hadley,2002,194
F,Hailee,2002,772
F,Jaci,2002,100
F,Jaidyn,2002,207
F,Jakia,2002,18
F,Jakira,2002,20
F,Jamaya,2002,54
F,Janiah,2002,129
F,Julianne,2002,403
F,Kaci,2002,136
F,Karlee,2002,352
F,Karleigh,2002,43
F,Kasey,2002,509
F,Kaylei,2002,21
F,Kaylen,2002,131
F,Kennedi,2002,320
F,Kenzie,2002,350
F,Kerri,2002,61
F,Kristian,2002,68
F,Lakia,2002,12
F,Lena,2002,453
F,Lisa,2002,779
F,Lorena,2002,472
F,Luz,2002,389
F,Madalynn,2002,164
F,Makiah,2002,42
F,Makiya,2002,104
F,Mallie,2002,6
F,Marie,2002,619
F,Marilyn,2002,425
F,Maryann,2002,105
F,Mckayla,2002,605
F,Mikaela,2002,497
F,Noelle,2002,670
F,Nyah,2002,366
F,Nyasia,2002,178
F,Nyla,2002,583
F,Octavia,2002,136
F,Phoebe,2002,606
F,Randi,2002,116
F,Rosemary,2002,340
F,Samya,2002,72
F,Sasha,2002,765
F,Savanah,2002,369
F,Shakayla,2002,33
F,Shaniah,2002,60
F,Simone,2002,448
F,Skye,2002,592
F,Stella,2002,488
F,Sydni,2002,263
F,Takhia,2002,6
F,Tamiyah,2002,12
F,Tania,2002,640
F,Tina,2002,314
F,Treasure,2002,164
F,Tyler,2002,484
F,Yesenia,2002,1127
F,Caroline,2003,4570
F,Jada,2003,3967
F,Bailey,2003,3454
F,Ashlyn,2003,2352
F,Abby,2003,2028
F,Jayla,2003,1629
F,Maggie,2003,1691
F,Raven,2003,1382
F,Mckenzie,2003,2231
F,Jennifer,2003,7549
F,Kathryn,2003,2936
F,Mallory,2003,1387
F,Reagan,2003,1616
F,Asia,2003,1346
F,Peyton,2003,1672
F,Kendall,2003,2153
F,Haleigh,2003,727
F,Lindsey,2003,2519
F,Addison,2003,1682
F,Makenzie,2003,1546
F,Ashanti,2003,917
F,Erica,2003,2075
F,Kayleigh,2003,1031
F,Kimberly,2003,4805
F,Kylee,2003,2176
F,Macy,2003,1450
F,Caitlyn,2003,2059
F,Kristen,2003,1403
F,Aubrey,2003,1729
F,Allie,2003,947
F,Amaya,2003,1738
F,Hayley,2003,1837
F,Heather,2003,1582
F,Virginia,2003,699
F,Hayden,2003,437
F,Ariel,2003,1517
F,Brittany,2003,1549
F,Christina,2003,3082
F,Diamond,2003,1370
F,India,2003,687
F,Savanna,2003,1289
F,Skylar,2003,2285
F,Adrianna,2003,1522
F,Haylee,2003,1470
F,Payton,2003,1595
F,Hope,2003,1884
F,Marissa,2003,3494
F,Alexa,2003,4581
F,Ashton,2003,582
F,Layla,2003,1658
F,Jakayla,2003,287
F,Kaleigh,2003,614
F,Leslie,2003,3620
F,Rylee,2003,2006
F,Ana,2003,2562
F,Harley,2003,970
F,Katelynn,2003,1249
F,Kelly,2003,2716
F,Kirsten,2003,1082
F,Briana,2003,3022
F,Janiya,2003,478
F,Jillian,2003,2403
F,Shania,2003,906
F,Zoey,2003,1440
F,Madalyn,2003,775
F,Meagan,2003,538
F,Baylee,2003,660
F,Carly,2003,1748
F,Chelsea,2003,1819
F,Hallie,2003,696
F,Jamya,2003,372
F,Allyson,2003,1268
F,Ansley,2003,337
F,Carmen,2003,1267
F,Charity,2003,490
F,Heaven,2003,1159
F,Laila,2003,1276
F,Lilly,2003,1171
F,Alexus,2003,777
F,Cierra,2003,1052
F,Claudia,2003,1263
F,Daisy,2003,2370
F,Kamryn,2003,722
F,Kara,2003,1333
F,Lacey,2003,779
F,Miracle,2003,562
F,Patricia,2003,970
F,Tori,2003,1004
F,Abbie,2003,495
F,Ann,2003,459
